ATM_ID,Date,Total_Withdrawals,Total_Deposits,Holiday_Flag,Special_Event_Flag,Previous_Day_Cash_Level,Nearby_Competitor_ATMs,Cash_Demand_Next_Day,Year,Month,Day,Quarter,Day_of_Week_Monday,Day_of_Week_Saturday,Day_of_Week_Sunday,Day_of_Week_Thursday,Day_of_Week_Tuesday,Day_of_Week_Wednesday,Time_of_Day_Evening,Time_of_Day_Morning,Time_of_Day_Night,Location_Type_Gas Station,Location_Type_Mall,Location_Type_Standalone,Location_Type_Supermarket,Weather_Condition_Cloudy,Weather_Condition_Rainy,Weather_Condition_Snowy
ATM_0031,2023-02-16,57386,6811,0,0,89380,0,46929,2023,2,16,1,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False
ATM_0006,2022-11-26,40439,15945,0,0,128410,3,34410,2022,11,26,4,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
ATM_0039,2023-06-28,41438,7238,0,0,112658,0,31297,2023,6,28,2,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False
ATM_0045,2022-04-28,73212,18979,0,0,87744,3,66038,2022,4,28,2,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
ATM_0022,2023-04-10,44184,11429,0,0,106689,3,38065,2023,4,10,2,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
ATM_0021,2023-11-13,47345,6008,0,1,72413,0,54082,2023,11,13,4,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
ATM_0006,2022-03-29,39036,7411,0,0,104475,1,38979,2022,3,29,1,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True
ATM_0036,2022-03-03,87903,7345,0,0,90211,5,88412,2022,3,3,1,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
ATM_0004,2022-10-22,65662,12919,0,0,92814,1,62761,2022,10,22,4,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False
ATM_0043,2023-05-09,62307,12536,0,0,121333,0,54277,2023,5,9,2,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
ATM_0049,2022-10-13,67539,9164,0,0,102934,4,55095,2022,10,13,4,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
ATM_0043,2023-12-12,55530,8033,0,0,100574,2,39396,2023,12,12,4,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
ATM_0023,2022-01-07,69176,10955,0,0,100928,0,65922,2022,1,7,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
ATM_0010,2023-10-11,59682,20816,0,0,93844,3,49871,2023,10,11,4,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
ATM_0027,2023-04-10,53287,9523,0,0,105580,4,46914,2023,4,10,2,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
ATM_0039,2022-03-28,43303,10970,0,0,121472,5,27130,2022,3,28,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
ATM_0006,2022-10-06,34602,15975,0,0,69536,3,13365,2022,10,6,4,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False
ATM_0018,2022-08-09,41616,11886,0,0,131310,5,36074,2022,8,9,3,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True
ATM_0044,2023-08-31,49013,2759,0,0,56023,1,39942,2023,8,31,3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
ATM_0026,2023-09-06,34681,13541,0,0,104876,1,28203,2023,9,6,3,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
ATM_0049,2022-09-19,41538,13251,0,0,98016,5,29348,2022,9,19,3,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
ATM_0028,2022-06-29,27117,6540,0,0,99088,4,27369,2022,6,29,2,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
ATM_0036,2023-11-16,53650,3742,0,0,128875,3,58712,2023,11,16,4,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
ATM_0002,2023-04-16,55140,12283,0,0,111395,5,50909,2023,4,16,2,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False
ATM_0041,2023-03-04,56715,10982,0,0,114180,1,55307,2023,3,4,1,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
ATM_0040,2023-04-17,39854,19004,0,0,99196,1,17874,2023,4,17,2,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
ATM_0028,2023-08-27,28538,14203,0,0,86947,5,16038,2023,8,27,3,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
ATM_0022,2022-08-15,43215,0,0,0,68321,4,46585,2022,8,15,3,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
ATM_0033,2022-07-18,61406,5165,0,0,99045,1,49939,2022,7,18,3,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
ATM_0007,2022-05-30,49945,4208,0,0,130067,5,49012,2022,5,30,2,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
ATM_0005,2022-07-01,63160,11041,0,0,59165,5,45291,2022,7,1,3,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
ATM_0037,2023-10-21,34975,8594,0,0,135953,3,34023,2023,10,21,4,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
ATM_0029,2023-10-09,59612,16996,0,0,118492,4,31988,2023,10,9,4,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
ATM_0005,2022-11-14,50894,6765,0,0,113964,2,49157,2022,11,14,4,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
ATM_0005,2023-10-23,55902,15247,0,0,89295,3,32067,2023,10,23,4,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
ATM_0038,2023-07-22,69760,10987,0,1,141505,2,67984,2023,7,22,3,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
ATM_0039,2023-05-03,39662,6742,0,0,90322,5,41450,2023,5,3,2,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
ATM_0006,2023-06-01,57842,7131,0,0,99512,3,52993,2023,6,1,2,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
ATM_0034,2023-06-20,82134,10190,0,0,102400,3,63702,2023,6,20,2,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
ATM_0027,2022-12-13,46139,1657,0,0,107984,4,49437,2022,12,13,4,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
ATM_0044,2023-01-31,59707,3871,1,0,70712,2,74340,2023,1,31,1,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
ATM_0006,2023-08-20,53366,15235,0,0,133678,1,38810,2023,8,20,3,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
ATM_0039,2023-12-27,43116,9136,0,0,117673,1,31993,2023,12,27,4,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
ATM_0043,2023-12-21,72148,16900,0,0,87488,2,62245,2023,12,21,4,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
ATM_0020,2022-07-04,55937,7248,0,1,86567,1,69204,2022,7,4,3,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
ATM_0015,2022-05-21,49616,15863,0,0,110872,4,36515,2022,5,21,2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
ATM_0050,2023-07-07,44440,15743,0,0,65205,4,27508,2023,7,7,3,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
ATM_0025,2022-06-07,30579,15804,0,0,90645,5,24837,2022,6,7,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
ATM_0029,2022-02-14,55197,10384,0,0,74340,3,42102,2022,2,14,1,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
ATM_0040,2022-10-19,26651,7859,0,0,130015,3,18513,2022,10,19,4,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
ATM_0013,2023-01-12,62753,8391,0,0,141534,4,63816,2023,1,12,1,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False
ATM_0034,2023-03-05,65454,11193,0,0,94819,2,53509,2023,3,5,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
ATM_0004,2023-10-19,47054,13638,0,0,101038,5,30732,2023,10,19,4,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
ATM_0034,2022-05-08,60989,9596,0,0,101572,3,44295,2022,5,8,2,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
ATM_0033,2022-05-31,20026,14581,0,1,106929,3,15613,2022,5,31,2,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
ATM_0023,2022-01-28,81325,9302,0,0,122163,1,63843,2022,1,28,1,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
ATM_0025,2022-03-25,34401,6881,0,0,138280,5,35416,2022,3,25,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
ATM_0042,2022-12-10,63051,12478,0,0,103008,5,52885,2022,12,10,4,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
ATM_0009,2023-12-24,55474,11005,1,0,121013,0,39428,2023,12,24,4,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
ATM_0017,2022-08-09,66582,15935,0,1,112774,0,57599,2022,8,9,3,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
ATM_0050,2022-10-23,32854,11513,0,0,84914,3,33383,2022,10,23,4,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
ATM_0041,2023-09-30,49037,11643,0,0,106427,4,40231,2023,9,30,3,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False
ATM_0035,2022-01-17,56328,8779,0,0,119281,4,45110,2022,1,17,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ATM_0023,2022-09-04,58961,13505,0,0,94048,4,58892,2022,9,4,3,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
ATM_0024,2022-03-11,70635,9134,0,0,100311,5,59438,2022,3,11,1,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
ATM_0025,2023-01-18,73917,5765,0,0,80172,2,62198,2023,1,18,1,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False
ATM_0016,2023-11-04,17699,18210,0,0,120196,1,5219,2023,11,4,4,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
ATM_0003,2022-12-27,64726,8375,0,0,50011,5,46828,2022,12,27,4,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
ATM_0031,2023-10-09,84364,3052,0,0,67092,0,84729,2023,10,9,4,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
ATM_0019,2022-07-26,70764,12819,0,0,111895,2,77131,2022,7,26,3,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
ATM_0033,2023-02-12,62801,13794,0,0,105623,2,43066,2023,2,12,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
ATM_0023,2022-02-18,38690,8596,0,0,66140,3,29741,2022,2,18,1,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
ATM_0026,2023-03-27,48524,10899,0,1,127840,5,43086,2023,3,27,1,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
ATM_0032,2023-01-12,35155,14703,0,0,80350,3,18312,2023,1,12,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
ATM_0039,2022-07-04,46630,10526,0,0,73319,5,44703,2022,7,4,3,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
ATM_0019,2022-11-10,26105,12202,0,0,99607,5,19842,2022,11,10,4,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
ATM_0029,2022-12-26,58287,10626,0,0,91411,4,60302,2022,12,26,4,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
ATM_0028,2022-10-09,50732,10202,0,0,85960,2,45786,2022,10,9,4,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
ATM_0033,2023-11-27,40056,3780,0,0,86141,0,42141,2023,11,27,4,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
ATM_0009,2022-03-10,45575,16238,0,0,86530,4,36046,2022,3,10,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
ATM_0010,2023-11-27,54184,4062,0,0,106196,4,55534,2023,11,27,4,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
ATM_0009,2023-06-27,47220,9350,0,0,100876,1,42011,2023,6,27,2,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True
ATM_0008,2022-01-27,47794,7212,0,0,72603,2,44202,2022,1,27,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
ATM_0050,2022-09-24,37944,18195,0,1,133554,5,29749,2022,9,24,3,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
ATM_0032,2022-07-24,41696,12844,0,0,132567,1,30997,2022,7,24,3,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
ATM_0046,2023-04-01,41274,4926,0,0,87014,4,30423,2023,4,1,2,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
ATM_0035,2022-10-25,31640,11168,0,0,68882,2,27231,2022,10,25,4,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
ATM_0033,2022-08-18,20093,11870,0,0,124553,3,14201,2022,8,18,3,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
ATM_0002,2023-01-05,31855,18362,0,0,108380,4,21678,2023,1,5,1,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
ATM_0006,2022-03-09,58374,10380,0,1,110775,4,50419,2022,3,9,1,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False
ATM_0027,2023-02-24,36189,9443,0,1,81921,3,40534,2023,2,24,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
ATM_0030,2023-11-28,66369,13045,0,0,78153,1,66874,2023,11,28,4,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
ATM_0028,2023-05-30,45253,16065,0,0,102834,1,32590,2023,5,30,2,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True
ATM_0011,2022-11-27,52880,8454,0,1,102670,0,58622,2022,11,27,4,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
ATM_0017,2022-07-21,47712,6070,0,0,73375,4,33963,2022,7,21,3,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
ATM_0042,2022-06-22,22456,12539,0,0,77932,4,13857,2022,6,22,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
ATM_0003,2022-01-30,17706,9969,0,1,116769,5,18963,2022,1,30,1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True
ATM_0014,2023-08-09,51227,9505,0,0,118381,5,50186,2023,8,9,3,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
ATM_0035,2022-10-24,45645,6659,0,0,119840,2,33322,2022,10,24,4,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
ATM_0030,2022-03-16,58047,5507,0,0,100563,3,56302,2022,3,16,1,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
ATM_0014,2022-12-15,49863,9874,0,0,116355,5,43269,2022,12,15,4,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
ATM_0023,2023-02-13,50155,3440,0,0,78697,2,45660,2023,2,13,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
ATM_0016,2023-04-23,45421,10283,0,0,110593,0,46519,2023,4,23,2,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
