ATM_ID,Predicted_Demand,Current_Cash_Level,Required_Cash,Recommended_Refill,Risk_Level,Priority_Rank
ATM_0009,22862.0,80232,26292.0,0.0,Low Risk,3952.5
ATM_0029,37741.0,26995,43402.0,16407.0,Low Risk,1404.0
ATM_0045,24729.0,93757,28438.0,0.0,Low Risk,3952.5
ATM_0019,34489.0,100223,39663.0,0.0,Low Risk,3952.5
ATM_0018,71370.0,22164,92781.0,70617.0,High Risk,108.0
ATM_0035,47354.0,57855,61561.0,3706.0,Low Risk,2036.0
ATM_0019,36230.0,92517,41665.0,0.0,Low Risk,3952.5
ATM_0020,52941.0,69605,60883.0,0.0,Low Risk,3952.5
ATM_0029,50905.0,52146,58541.0,6395.0,Low Risk,1910.0
ATM_0003,48079.0,41544,55291.0,13747.0,Low Risk,1554.0
ATM_0042,46192.0,47612,60050.0,12438.0,Low Risk,1616.0
ATM_0028,26103.0,54697,30019.0,0.0,Low Risk,3952.5
ATM_0024,51391.0,48174,59100.0,10926.0,Low Risk,1692.0
ATM_0002,36929.0,81938,42468.0,0.0,Low Risk,3952.5
ATM_0047,12012.0,113924,13814.0,0.0,Low Risk,3952.5
ATM_0031,27423.0,69350,31537.0,0.0,Low Risk,3952.5
ATM_0005,49730.0,82770,57189.0,0.0,Low Risk,3952.5
ATM_0007,20088.0,100519,23101.0,0.0,Low Risk,3952.5
ATM_0036,67228.0,41237,77313.0,36076.0,Medium Risk,670.0
ATM_0041,35512.0,77960,40839.0,0.0,Low Risk,3952.5
ATM_0038,43332.0,52061,49832.0,0.0,Low Risk,3952.5
ATM_0049,32195.0,83093,37024.0,0.0,Low Risk,3952.5
ATM_0021,35822.0,61240,41195.0,0.0,Low Risk,3952.5
ATM_0041,38699.0,32430,44503.0,12073.0,Low Risk,1633.0
ATM_0023,25853.0,130190,33609.0,0.0,Low Risk,3952.5
ATM_0009,16967.0,68546,19512.0,0.0,Low Risk,3952.5
ATM_0045,40255.0,74374,46294.0,0.0,Low Risk,3952.5
ATM_0012,77678.0,0,89330.0,89330.0,High Risk,15.0
ATM_0012,34103.0,108961,39218.0,0.0,Low Risk,3952.5
ATM_0032,42951.0,119336,55837.0,0.0,Low Risk,3952.5
ATM_0044,18203.0,93166,20934.0,0.0,Low Risk,3952.5
ATM_0002,49689.0,58803,57142.0,0.0,Low Risk,3952.5
ATM_0050,35512.0,66447,40839.0,0.0,Low Risk,3952.5
ATM_0050,10332.0,74790,11882.0,0.0,Low Risk,3952.5
ATM_0029,39806.0,122561,45777.0,0.0,Low Risk,3952.5
ATM_0003,40285.0,72673,46328.0,0.0,Low Risk,3952.5
ATM_0008,52875.0,46309,60806.0,14497.0,Low Risk,1512.0
ATM_0040,58960.0,54215,67803.0,13588.0,Low Risk,1558.0
ATM_0018,48995.0,81649,63693.0,0.0,Low Risk,3952.5
ATM_0037,40658.0,55141,52855.0,0.0,Low Risk,3952.5
ATM_0018,52350.0,62091,60203.0,0.0,Low Risk,3952.5
ATM_0049,51353.0,38874,59056.0,20182.0,Medium Risk,1236.0
ATM_0027,44666.0,73632,51366.0,0.0,Low Risk,3952.5
ATM_0033,52762.0,52726,68591.0,15865.0,Low Risk,1422.0
ATM_0001,34660.0,61051,39859.0,0.0,Low Risk,3952.5
ATM_0028,13593.0,89495,15632.0,0.0,Low Risk,3952.5
ATM_0036,35785.0,48964,41152.0,0.0,Low Risk,3952.5
ATM_0049,56307.0,41297,64753.0,23456.0,Medium Risk,1113.5
ATM_0008,12184.0,95904,14012.0,0.0,Low Risk,3952.5
ATM_0045,-3468.0,142222,-3989.0,0.0,Low Risk,3952.5
ATM_0042,58972.0,25980,67817.0,41837.0,Medium Risk,534.0
ATM_0026,47691.0,65743,54845.0,0.0,Low Risk,3952.5
ATM_0007,37528.0,55975,43158.0,0.0,Low Risk,3952.5
ATM_0044,25952.0,77946,29844.0,0.0,Low Risk,3952.5
ATM_0045,43775.0,61603,50341.0,0.0,Low Risk,3952.5
ATM_0007,58618.0,30125,67411.0,37286.0,Medium Risk,627.0
ATM_0050,39457.0,79661,45375.0,0.0,Low Risk,3952.5
ATM_0042,56075.0,54359,64486.0,10127.0,Low Risk,1733.0
ATM_0040,48072.0,48863,55283.0,6420.0,Low Risk,1907.0
ATM_0049,60308.0,53473,78400.0,24927.0,Medium Risk,1040.0
ATM_0016,42550.0,84196,48932.0,0.0,Low Risk,3952.5
ATM_0002,40678.0,34121,46780.0,12659.0,Low Risk,1605.5
ATM_0026,9188.0,88946,10566.0,0.0,Low Risk,3952.5
ATM_0032,45570.0,69045,52405.0,0.0,Low Risk,3952.5
ATM_0021,22878.0,58997,26309.0,0.0,Low Risk,3952.5
ATM_0050,51291.0,32449,58984.0,26535.0,Medium Risk,984.0
ATM_0003,62745.0,51382,72157.0,20775.0,Medium Risk,1218.0
ATM_0045,34211.0,68166,39343.0,0.0,Low Risk,3952.5
ATM_0006,35331.0,54003,45931.0,0.0,Low Risk,3952.5
ATM_0021,76224.0,27348,87658.0,60310.0,High Risk,214.0
ATM_0016,42884.0,80325,49316.0,0.0,Low Risk,3952.5
ATM_0043,49791.0,66978,57260.0,0.0,Low Risk,3952.5
ATM_0001,51324.0,82612,59023.0,0.0,Low Risk,3952.5
ATM_0024,44937.0,61249,51678.0,0.0,Low Risk,3952.5
ATM_0028,51600.0,31766,59341.0,27575.0,Medium Risk,953.0
ATM_0030,47721.0,49815,54879.0,5064.0,Low Risk,1970.0
ATM_0011,66867.0,39796,76897.0,37101.0,Medium Risk,638.0
ATM_0048,25568.0,68317,29404.0,0.0,Low Risk,3952.5
ATM_0003,49183.0,64138,63938.0,0.0,Low Risk,3952.5
ATM_0036,70540.0,14998,81121.0,66123.0,High Risk,145.0
ATM_0021,19196.0,82280,22076.0,0.0,Low Risk,3952.5
ATM_0015,21557.0,50821,24791.0,0.0,Low Risk,3952.5
ATM_0050,46172.0,49129,53098.0,3969.0,Low Risk,2025.0
ATM_0013,3348.0,72365,3850.0,0.0,Low Risk,3952.5
ATM_0032,40234.0,73624,46269.0,0.0,Low Risk,3952.5
ATM_0015,24263.0,126768,31542.0,0.0,Low Risk,3952.5
ATM_0025,20211.0,82959,23243.0,0.0,Low Risk,3952.5
ATM_0032,70429.0,46375,80993.0,34618.0,Medium Risk,708.0
ATM_0027,23937.0,93932,31118.0,0.0,Low Risk,3952.5
ATM_0007,20922.0,99425,24060.0,0.0,Low Risk,3952.5
ATM_0043,37618.0,63275,43260.0,0.0,Low Risk,3952.5
ATM_0045,44612.0,77021,55765.0,0.0,Low Risk,3952.5
ATM_0009,41522.0,85898,47751.0,0.0,Low Risk,3952.5
ATM_0021,9736.0,79343,11197.0,0.0,Low Risk,3952.5
ATM_0020,59259.0,56700,68148.0,11448.0,Low Risk,1664.0
ATM_0045,46435.0,46875,53401.0,6526.0,Low Risk,1901.0
ATM_0006,45176.0,28303,51952.0,23649.0,Medium Risk,1102.0
ATM_0020,41924.0,63047,54501.0,0.0,Low Risk,3952.5
ATM_0048,62249.0,38678,71586.0,32908.0,Medium Risk,785.0
ATM_0001,58081.0,0,66794.0,66794.0,High Risk,136.0
ATM_0044,40547.0,41772,46629.0,4857.0,Low Risk,1985.0
ATM_0005,14752.0,78193,16965.0,0.0,Low Risk,3952.5
ATM_0003,50494.0,58527,65642.0,7115.0,Low Risk,1874.0
ATM_0026,29454.0,84466,33872.0,0.0,Low Risk,3952.5
ATM_0014,32268.0,55050,37108.0,0.0,Low Risk,3952.5
ATM_0040,33898.0,84944,38982.0,0.0,Low Risk,3952.5
ATM_0006,40915.0,89233,47052.0,0.0,Low Risk,3952.5
ATM_0035,46882.0,38070,53914.0,15844.0,Low Risk,1423.0
ATM_0037,47195.0,25353,54274.0,28921.0,Medium Risk,906.0
ATM_0039,35612.0,106924,40953.0,0.0,Low Risk,3952.5
ATM_0023,87120.0,33777,100188.0,66411.0,High Risk,142.0
ATM_0035,44108.0,72355,50724.0,0.0,Low Risk,3952.5
ATM_0012,50554.0,28881,58137.0,29256.0,Medium Risk,895.0
ATM_0002,46232.0,66457,53166.0,0.0,Low Risk,3952.5
ATM_0035,71702.0,21682,82457.0,60775.0,High Risk,203.0
ATM_0039,38160.0,33694,43884.0,10190.0,Low Risk,1729.0
ATM_0013,43069.0,68854,55989.0,0.0,Low Risk,3952.5
ATM_0002,52370.0,61462,60225.0,0.0,Low Risk,3952.5
ATM_0024,36448.0,48240,41915.0,0.0,Low Risk,3952.5
ATM_0009,56048.0,60857,64455.0,3598.0,Low Risk,2043.5
ATM_0036,23196.0,81510,26676.0,0.0,Low Risk,3952.5
ATM_0020,31724.0,38229,36483.0,0.0,Low Risk,3952.5
ATM_0037,61315.0,6482,70512.0,64030.0,High Risk,168.0
ATM_0037,42098.0,62797,48413.0,0.0,Low Risk,3952.5
ATM_0023,51891.0,24154,59675.0,35521.0,Medium Risk,680.0
ATM_0001,31295.0,76546,35989.0,0.0,Low Risk,3952.5
ATM_0007,42708.0,41092,49114.0,8022.0,Low Risk,1837.0
ATM_0027,17979.0,53114,20676.0,0.0,Low Risk,3952.5
ATM_0037,35921.0,45061,41309.0,0.0,Low Risk,3952.5
ATM_0002,31609.0,60777,36350.0,0.0,Low Risk,3952.5
ATM_0011,43051.0,74171,49508.0,0.0,Low Risk,3952.5
ATM_0002,59042.0,58463,67898.0,9435.0,Low Risk,1768.0
ATM_0007,61783.0,47449,71050.0,23601.0,Medium Risk,1104.0
ATM_0019,50242.0,61243,57778.0,0.0,Low Risk,3952.5
ATM_0004,22853.0,77881,26281.0,0.0,Low Risk,3952.5
ATM_0007,50530.0,73596,58110.0,0.0,Low Risk,3952.5
ATM_0008,37784.0,61406,43452.0,0.0,Low Risk,3952.5
ATM_0042,37633.0,57367,43278.0,0.0,Low Risk,3952.5
ATM_0012,11830.0,120475,13605.0,0.0,Low Risk,3952.5
ATM_0018,33240.0,74746,38226.0,0.0,Low Risk,3952.5
ATM_0043,41582.0,45787,47819.0,2032.0,Low Risk,2124.0
ATM_0034,44420.0,71070,51084.0,0.0,Low Risk,3952.5
ATM_0006,62567.0,49630,71952.0,22322.0,Medium Risk,1163.0
ATM_0049,61875.0,63961,80438.0,16477.0,Low Risk,1399.0
ATM_0003,52909.0,45920,60846.0,14926.0,Low Risk,1471.0
ATM_0017,35801.0,70960,41171.0,0.0,Low Risk,3952.5
ATM_0021,59410.0,56341,68321.0,11980.0,Low Risk,1639.0
ATM_0027,75402.0,15287,86712.0,71425.0,High Risk,97.0
ATM_0037,55500.0,8839,63825.0,54986.0,High Risk,293.0
ATM_0025,29308.0,49484,33705.0,0.0,Low Risk,3952.5
ATM_0018,51932.0,58554,59721.0,1167.0,Low Risk,2181.0
ATM_0026,40452.0,40204,46520.0,6316.0,Low Risk,1915.0
ATM_0002,35682.0,39176,41034.0,1858.0,Low Risk,2140.0
ATM_0044,52091.0,47982,59904.0,11922.0,Low Risk,1641.0
ATM_0018,48277.0,36904,55519.0,18615.0,Low Risk,1295.0
ATM_0032,49740.0,71356,57201.0,0.0,Low Risk,3952.5
ATM_0020,41596.0,40424,47835.0,7411.0,Low Risk,1865.0
ATM_0013,53736.0,38726,61796.0,23070.0,Medium Risk,1131.0
ATM_0046,34600.0,87675,39790.0,0.0,Low Risk,3952.5
ATM_0008,36228.0,60010,41662.0,0.0,Low Risk,3952.5
ATM_0031,42938.0,46443,49379.0,2936.0,Low Risk,2077.0
ATM_0045,51220.0,23402,58903.0,35501.0,Medium Risk,681.0
ATM_0050,17522.0,94549,20151.0,0.0,Low Risk,3952.5
ATM_0027,44361.0,39426,51015.0,11589.0,Low Risk,1657.0
ATM_0012,47017.0,46075,54070.0,7995.0,Low Risk,1839.0
ATM_0046,56376.0,46714,64833.0,18119.0,Low Risk,1317.5
ATM_0017,11249.0,72592,12936.0,0.0,Low Risk,3952.5
ATM_0007,40393.0,72026,46452.0,0.0,Low Risk,3952.5
ATM_0044,44573.0,47131,51258.0,4127.0,Low Risk,2018.0
ATM_0021,30790.0,96431,35409.0,0.0,Low Risk,3952.5
ATM_0039,32919.0,26164,37857.0,11693.0,Low Risk,1653.0
ATM_0017,32599.0,94158,37489.0,0.0,Low Risk,3952.5
ATM_0047,47574.0,70390,59468.0,0.0,Low Risk,3952.5
ATM_0023,34330.0,56348,39480.0,0.0,Low Risk,3952.5
ATM_0007,6756.0,73587,7770.0,0.0,Low Risk,3952.5
ATM_0022,48822.0,39676,56145.0,16469.0,Low Risk,1400.0
ATM_0022,40684.0,78074,46787.0,0.0,Low Risk,3952.5
ATM_0004,50621.0,77615,58214.0,0.0,Low Risk,3952.5
ATM_0025,51508.0,60277,59235.0,0.0,Low Risk,3952.5
ATM_0013,64389.0,43670,74047.0,30377.0,Medium Risk,851.0
ATM_0021,49767.0,50566,57232.0,6666.0,Low Risk,1894.0
ATM_0041,28342.0,65010,32593.0,0.0,Low Risk,3952.5
ATM_0049,25373.0,106930,29179.0,0.0,Low Risk,3952.5
ATM_0028,28846.0,52301,33173.0,0.0,Low Risk,3952.5
ATM_0013,60245.0,22867,69282.0,46415.0,Medium Risk,432.0
ATM_0044,54740.0,63179,62951.0,0.0,Low Risk,3952.5
ATM_0009,26575.0,86644,30561.0,0.0,Low Risk,3952.5
ATM_0003,34767.0,72308,39983.0,0.0,Low Risk,3952.5
ATM_0044,16332.0,80827,18782.0,0.0,Low Risk,3952.5
ATM_0026,46171.0,65940,53096.0,0.0,Low Risk,3952.5
ATM_0047,16655.0,99066,19154.0,0.0,Low Risk,3952.5
ATM_0041,34573.0,73243,44945.0,0.0,Low Risk,3952.5
ATM_0002,35602.0,41181,40942.0,0.0,Low Risk,3952.5
ATM_0017,46826.0,65049,53849.0,0.0,Low Risk,3952.5
ATM_0027,57392.0,65783,66000.0,217.0,Low Risk,2232.0
ATM_0007,30670.0,56720,35270.0,0.0,Low Risk,3952.5
ATM_0013,64721.0,0,74429.0,74429.0,High Risk,75.0
ATM_0046,48970.0,43196,56316.0,13120.0,Low Risk,1581.0
ATM_0045,48300.0,82485,55545.0,0.0,Low Risk,3952.5
ATM_0037,79034.0,50809,102745.0,51936.0,High Risk,335.0
ATM_0047,58082.0,79732,66794.0,0.0,Low Risk,3952.5
ATM_0030,74364.0,20837,85519.0,64682.0,High Risk,161.0
ATM_0044,41945.0,79714,48237.0,0.0,Low Risk,3952.5
ATM_0009,41618.0,11546,47860.0,36314.0,Medium Risk,661.0
ATM_0018,37024.0,62291,42578.0,0.0,Low Risk,3952.5
ATM_0030,35960.0,64754,41354.0,0.0,Low Risk,3952.5
ATM_0009,39444.0,73575,45361.0,0.0,Low Risk,3952.5
ATM_0044,54764.0,64443,62979.0,0.0,Low Risk,3952.5
ATM_0002,39001.0,87145,50702.0,0.0,Low Risk,3952.5
ATM_0029,34511.0,62646,39688.0,0.0,Low Risk,3952.5
ATM_0044,31433.0,39342,36148.0,0.0,Low Risk,3952.5
ATM_0043,40084.0,61399,46097.0,0.0,Low Risk,3952.5
ATM_0036,54439.0,25951,62605.0,36654.0,Medium Risk,652.0
ATM_0031,36080.0,55946,41492.0,0.0,Low Risk,3952.5
ATM_0022,46554.0,36680,53537.0,16857.0,Low Risk,1377.0
ATM_0016,44876.0,67691,51607.0,0.0,Low Risk,3952.5
ATM_0032,22641.0,141567,29434.0,0.0,Low Risk,3952.5
ATM_0026,46735.0,50938,53745.0,2807.0,Low Risk,2082.0
ATM_0040,30756.0,59200,35369.0,0.0,Low Risk,3952.5
ATM_0024,66856.0,46223,76885.0,30662.0,Medium Risk,847.0
ATM_0043,49991.0,69978,57490.0,0.0,Low Risk,3952.5
ATM_0022,34967.0,94244,40212.0,0.0,Low Risk,3952.5
ATM_0011,47945.0,33921,55136.0,21215.0,Medium Risk,1202.0
ATM_0008,39274.0,100233,45165.0,0.0,Low Risk,3952.5
ATM_0022,73330.0,6756,95330.0,88574.0,High Risk,16.0
ATM_0030,49538.0,39484,56969.0,17485.0,Low Risk,1349.0
ATM_0028,31495.0,86483,36219.0,0.0,Low Risk,3952.5
ATM_0038,25446.0,102034,29262.0,0.0,Low Risk,3952.5
ATM_0025,30818.0,77478,35441.0,0.0,Low Risk,3952.5
ATM_0029,22738.0,88113,26149.0,0.0,Low Risk,3952.5
ATM_0036,35837.0,91871,41212.0,0.0,Low Risk,3952.5
ATM_0023,13216.0,87760,15199.0,0.0,Low Risk,3952.5
ATM_0008,31859.0,55607,36638.0,0.0,Low Risk,3952.5
ATM_0048,16183.0,71436,18611.0,0.0,Low Risk,3952.5
ATM_0025,51595.0,78269,59334.0,0.0,Low Risk,3952.5
ATM_0044,52806.0,63246,60727.0,0.0,Low Risk,3952.5
ATM_0049,52706.0,81263,60611.0,0.0,Low Risk,3952.5
ATM_0044,43261.0,47164,49750.0,2586.0,Low Risk,2091.0
ATM_0043,48999.0,30375,56349.0,25974.0,Medium Risk,1004.0
ATM_0004,33566.0,55203,38600.0,0.0,Low Risk,3952.5
ATM_0041,54497.0,61127,62671.0,1544.0,Low Risk,2156.5
ATM_0013,46264.0,50631,60144.0,9513.0,Low Risk,1765.0
ATM_0012,53100.0,54327,61065.0,6738.0,Low Risk,1889.0
ATM_0017,62228.0,58639,71562.0,12923.0,Low Risk,1596.0
ATM_0030,39103.0,81493,44968.0,0.0,Low Risk,3952.5
ATM_0004,50295.0,42143,57839.0,15696.0,Low Risk,1430.0
ATM_0046,35066.0,59096,40326.0,0.0,Low Risk,3952.5
ATM_0035,53189.0,55921,61168.0,5247.0,Low Risk,1960.0
ATM_0022,25305.0,17819,29101.0,11282.0,Low Risk,1678.0
ATM_0049,58156.0,55131,66880.0,11749.0,Low Risk,1650.0
ATM_0042,69232.0,67387,79617.0,12230.0,Low Risk,1624.0
ATM_0008,68373.0,20943,85466.0,64523.0,High Risk,163.0
ATM_0050,28304.0,70066,32549.0,0.0,Low Risk,3952.5
ATM_0033,20665.0,50414,26864.0,0.0,Low Risk,3952.5
ATM_0005,37760.0,67701,43424.0,0.0,Low Risk,3952.5
ATM_0045,49688.0,58127,57141.0,0.0,Low Risk,3952.5
ATM_0006,67016.0,13439,77069.0,63630.0,High Risk,177.0
ATM_0015,40067.0,39702,46077.0,6375.0,Low Risk,1911.0
ATM_0021,72954.0,43448,83897.0,40449.0,Medium Risk,555.0
ATM_0038,34560.0,79821,44929.0,0.0,Low Risk,3952.5
ATM_0044,31140.0,51879,35811.0,0.0,Low Risk,3952.5
ATM_0026,28795.0,86774,33114.0,0.0,Low Risk,3952.5
ATM_0048,18934.0,76023,21774.0,0.0,Low Risk,3952.5
ATM_0036,29022.0,60650,33376.0,0.0,Low Risk,3952.5
ATM_0036,63978.0,0,73575.0,73575.0,High Risk,80.0
ATM_0027,62202.0,31452,71532.0,40080.0,Medium Risk,566.0
ATM_0008,58251.0,52628,66989.0,14361.0,Low Risk,1520.5
ATM_0043,8039.0,103103,9245.0,0.0,Low Risk,3952.5
ATM_0023,29037.0,76431,33393.0,0.0,Low Risk,3952.5
ATM_0021,51375.0,39900,59081.0,19181.0,Low Risk,1272.0
ATM_0038,49590.0,55706,64467.0,8761.0,Low Risk,1796.0
ATM_0021,24633.0,71257,28328.0,0.0,Low Risk,3952.5
ATM_0044,32513.0,73066,37390.0,0.0,Low Risk,3952.5
ATM_0036,48578.0,51706,55864.0,4158.0,Low Risk,2017.0
ATM_0035,40143.0,66798,46164.0,0.0,Low Risk,3952.5
ATM_0041,42738.0,34698,49149.0,14451.0,Low Risk,1514.5
ATM_0017,70569.0,67158,81155.0,13997.0,Low Risk,1543.0
ATM_0047,45933.0,79257,52822.0,0.0,Low Risk,3952.5
ATM_0024,44460.0,63164,51129.0,0.0,Low Risk,3952.5
ATM_0009,12869.0,53624,14800.0,0.0,Low Risk,3952.5
ATM_0047,55005.0,56524,63255.0,6731.0,Low Risk,1890.0
ATM_0005,56031.0,44701,64435.0,19734.0,Low Risk,1253.0
ATM_0024,44221.0,80962,50854.0,0.0,Low Risk,3952.5
ATM_0021,21139.0,91271,24310.0,0.0,Low Risk,3952.5
ATM_0042,14992.0,62353,17241.0,0.0,Low Risk,3952.5
ATM_0017,42198.0,80110,48528.0,0.0,Low Risk,3952.5
ATM_0031,65613.0,30464,75454.0,44990.0,Medium Risk,465.0
ATM_0015,9057.0,96685,10416.0,0.0,Low Risk,3952.5
ATM_0039,36318.0,64974,41766.0,0.0,Low Risk,3952.5
ATM_0044,41863.0,80626,48143.0,0.0,Low Risk,3952.5
ATM_0016,23962.0,37006,27556.0,0.0,Low Risk,3952.5
ATM_0033,47680.0,41714,54832.0,13118.0,Low Risk,1583.0
ATM_0026,39471.0,52196,51312.0,0.0,Low Risk,3952.5
ATM_0039,58.0,80959,67.0,0.0,Low Risk,3952.5
ATM_0010,13006.0,97376,14956.0,0.0,Low Risk,3952.5
ATM_0047,38191.0,40325,43920.0,3595.0,Low Risk,2046.0
ATM_0025,17063.0,77474,19623.0,0.0,Low Risk,3952.5
ATM_0039,26665.0,63592,34664.0,0.0,Low Risk,3952.5
ATM_0033,26797.0,86475,30817.0,0.0,Low Risk,3952.5
ATM_0042,27502.0,59298,31627.0,0.0,Low Risk,3952.5
ATM_0031,58309.0,81098,67055.0,0.0,Low Risk,3952.5
ATM_0009,86655.0,0,112652.0,112652.0,High Risk,2.0
ATM_0039,14918.0,95085,17156.0,0.0,Low Risk,3952.5
ATM_0034,41053.0,44013,47211.0,3198.0,Low Risk,2066.0
ATM_0024,28682.0,83680,32984.0,0.0,Low Risk,3952.5
ATM_0035,62238.0,57320,71574.0,14254.0,Low Risk,1523.0
ATM_0027,72014.0,44026,82816.0,38790.0,Medium Risk,592.0
ATM_0020,59747.0,48593,68709.0,20116.0,Medium Risk,1237.0
ATM_0015,31578.0,95576,36315.0,0.0,Low Risk,3952.5
ATM_0036,42947.0,34851,49389.0,14538.0,Low Risk,1508.0
ATM_0010,68229.0,11267,78464.0,67197.0,High Risk,130.0
ATM_0006,48757.0,62168,63384.0,1216.0,Low Risk,2179.0
ATM_0042,92039.0,29805,105845.0,76040.0,High Risk,61.0
ATM_0032,51765.0,54294,59530.0,5236.0,Low Risk,1961.0
ATM_0003,11567.0,112224,13302.0,0.0,Low Risk,3952.5
ATM_0016,31482.0,93389,36204.0,0.0,Low Risk,3952.5
ATM_0023,66907.0,57386,76943.0,19557.0,Low Risk,1260.0
ATM_0046,30418.0,75912,34980.0,0.0,Low Risk,3952.5
ATM_0018,55797.0,69132,72536.0,3404.0,Low Risk,2057.0
ATM_0012,22738.0,103925,26149.0,0.0,Low Risk,3952.5
ATM_0008,47860.0,54277,55039.0,762.0,Low Risk,2201.0
ATM_0029,13388.0,84337,15396.0,0.0,Low Risk,3952.5
ATM_0030,32956.0,20511,37900.0,17389.0,Low Risk,1354.0
ATM_0041,60989.0,18395,70137.0,51742.0,High Risk,342.0
ATM_0035,30790.0,93109,35409.0,0.0,Low Risk,3952.5
ATM_0048,56719.0,73638,73734.0,96.0,Low Risk,2241.0
ATM_0023,59613.0,52878,77497.0,24619.0,Medium Risk,1051.0
ATM_0048,78072.0,16406,89782.0,73376.0,High Risk,82.0
ATM_0013,48788.0,33837,56106.0,22269.0,Medium Risk,1165.0
ATM_0044,48638.0,21558,55933.0,34375.0,Medium Risk,721.0
ATM_0024,46093.0,44332,53007.0,8675.0,Low Risk,1803.0
ATM_0012,61921.0,70361,71209.0,848.0,Low Risk,2195.0
ATM_0034,56355.0,41579,64808.0,23229.0,Medium Risk,1125.0
ATM_0044,54483.0,27667,62655.0,34988.0,Medium Risk,698.0
ATM_0045,61608.0,71939,70849.0,0.0,Low Risk,3952.5
ATM_0024,36025.0,74652,41429.0,0.0,Low Risk,3952.5
ATM_0031,43922.0,16660,50511.0,33851.0,Medium Risk,752.0
ATM_0027,31571.0,32985,36307.0,3322.0,Low Risk,2062.0
ATM_0012,23390.0,81257,26898.0,0.0,Low Risk,3952.5
ATM_0018,47474.0,53099,54596.0,1497.0,Low Risk,2159.0
ATM_0001,30342.0,49035,34893.0,0.0,Low Risk,3952.5
ATM_0020,52359.0,92070,60213.0,0.0,Low Risk,3952.5
ATM_0014,57276.0,36392,65868.0,29476.0,Medium Risk,883.0
ATM_0024,55077.0,16231,63338.0,47107.0,Medium Risk,413.0
ATM_0044,23021.0,54185,26474.0,0.0,Low Risk,3952.5
ATM_0023,43866.0,105290,50446.0,0.0,Low Risk,3952.5
ATM_0019,35434.0,65066,40749.0,0.0,Low Risk,3952.5
ATM_0041,57172.0,57102,65748.0,8646.0,Low Risk,1806.0
ATM_0021,47479.0,46671,54601.0,7930.0,Low Risk,1843.5
ATM_0029,34340.0,84330,39491.0,0.0,Low Risk,3952.5
ATM_0047,48849.0,52301,56176.0,3875.0,Low Risk,2028.0
ATM_0007,11815.0,97011,13587.0,0.0,Low Risk,3952.5
ATM_0049,60909.0,68489,70045.0,1556.0,Low Risk,2155.0
ATM_0025,73745.0,41833,84807.0,42974.0,Medium Risk,504.0
ATM_0009,23594.0,67589,27133.0,0.0,Low Risk,3952.5
ATM_0031,57210.0,41632,65792.0,24160.0,Medium Risk,1077.0
ATM_0039,31997.0,44583,36797.0,0.0,Low Risk,3952.5
ATM_0031,-8742.0,135981,-10053.0,0.0,Low Risk,3952.5
ATM_0017,30950.0,112068,35593.0,0.0,Low Risk,3952.5
ATM_0019,56963.0,42450,74052.0,31602.0,Medium Risk,820.0
ATM_0001,45800.0,51375,52670.0,1295.0,Low Risk,2172.0
ATM_0024,47325.0,39572,54424.0,14852.0,Low Risk,1480.0
ATM_0046,18660.0,42045,21459.0,0.0,Low Risk,3952.5
ATM_0041,55371.0,43584,63676.0,20092.0,Medium Risk,1240.0
ATM_0013,7214.0,83690,8296.0,0.0,Low Risk,3952.5
ATM_0029,63341.0,21880,72843.0,50963.0,High Risk,356.0
ATM_0035,17085.0,75737,19647.0,0.0,Low Risk,3952.5
ATM_0029,56013.0,43863,64415.0,20552.0,Medium Risk,1225.0
ATM_0022,44015.0,66600,57220.0,0.0,Low Risk,3952.5
ATM_0003,47824.0,64854,54998.0,0.0,Low Risk,3952.5
ATM_0035,27850.0,41612,32028.0,0.0,Low Risk,3952.5
ATM_0001,28719.0,99645,33027.0,0.0,Low Risk,3952.5
ATM_0048,12071.0,121007,13882.0,0.0,Low Risk,3952.5
ATM_0043,37975.0,58898,43671.0,0.0,Low Risk,3952.5
ATM_0011,67782.0,73623,77950.0,4327.0,Low Risk,2012.0
ATM_0041,68598.0,50113,78887.0,28774.0,Medium Risk,910.0
ATM_0016,29041.0,102861,33398.0,0.0,Low Risk,3952.5
ATM_0008,70076.0,54659,91098.0,36439.0,Medium Risk,659.0
ATM_0039,67797.0,3986,77966.0,73980.0,High Risk,78.0
ATM_0044,14976.0,100250,17222.0,0.0,Low Risk,3952.5
ATM_0035,43315.0,44181,49812.0,5631.0,Low Risk,1940.0
ATM_0047,56488.0,50464,64962.0,14498.0,Low Risk,1511.0
ATM_0003,59923.0,68637,68911.0,274.0,Low Risk,2227.0
ATM_0037,22759.0,63845,26173.0,0.0,Low Risk,3952.5
ATM_0036,24205.0,106824,27836.0,0.0,Low Risk,3952.5
ATM_0035,49007.0,38550,56358.0,17808.0,Low Risk,1335.0
ATM_0012,23794.0,91195,27363.0,0.0,Low Risk,3952.5
ATM_0035,82644.0,43232,95041.0,51809.0,High Risk,340.0
ATM_0019,63387.0,58079,72895.0,14816.0,Low Risk,1485.0
ATM_0009,48632.0,37341,55927.0,18586.0,Low Risk,1296.0
ATM_0003,23800.0,81049,27369.0,0.0,Low Risk,3952.5
ATM_0024,34418.0,50115,44743.0,0.0,Low Risk,3952.5
ATM_0032,37467.0,73249,43087.0,0.0,Low Risk,3952.5
ATM_0046,28134.0,97262,32354.0,0.0,Low Risk,3952.5
