ATM_ID,Date,Total_Withdrawals,Total_Deposits,Holiday_Flag,Special_Event_Flag,Previous_Day_Cash_Level,Nearby_Competitor_ATMs,Cash_Demand_Next_Day,Year,Month,Day,Quarter,Day_of_Week_Monday,Day_of_Week_Saturday,Day_of_Week_Sunday,Day_of_Week_Thursday,Day_of_Week_Tuesday,Day_of_Week_Wednesday,Time_of_Day_Evening,Time_of_Day_Morning,Time_of_Day_Night,Location_Type_Gas Station,Location_Type_Mall,Location_Type_Standalone,Location_Type_Supermarket,Weather_Condition_Cloudy,Weather_Condition_Rainy,Weather_Condition_Snowy,Predicted_Demand,Safety_Buffer_Percentage,Current_Cash_Level,Cash_Shortage,Safety_Buffer_Amount,Required_Cash,Recommended_Refill,Risk_Level,Priority_Rank
ATM_0038,2023-03-16,50710,15031,0,0,88462,1,33095,2023,3,16,1,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,38945.0,0.15,52783,0,5842.0,44786.0,0.0,Low Risk,3952.5
ATM_0041,2022-08-05,57947,17207,0,0,50567,4,37843,2022,8,5,3,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,46203.0,0.15,9827,0,6931.0,53134.0,43307.0,Medium Risk,494.0
ATM_0005,2022-06-10,38046,11855,0,0,87920,2,37715,2022,6,10,2,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,28929.0,0.15,61729,0,4339.0,33268.0,0.0,Low Risk,3952.5
ATM_0003,2022-08-26,51298,9221,0,0,123355,0,35629,2022,8,26,3,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,44801.0,0.15,81278,0,6720.0,51521.0,0.0,Low Risk,3952.5
ATM_0044,2022-08-28,53816,7561,0,0,91348,3,39728,2022,8,28,3,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,48280.0,0.15,45093,0,7242.0,55523.0,10430.0,Low Risk,1713.0
ATM_0008,2023-07-12,54346,20377,0,1,117422,0,40499,2023,7,12,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,46549.0,0.3,83453,0,13965.0,60513.0,0.0,Low Risk,3952.5
ATM_0004,2022-06-19,45109,0,0,0,79838,3,44435,2022,6,19,2,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,45372.0,0.15,34729,0,6806.0,52178.0,17449.0,Low Risk,1352.0
ATM_0008,2023-04-25,50276,18382,0,1,106538,3,40754,2023,4,25,2,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,43430.0,0.3,74644,0,13029.0,56459.0,0.0,Low Risk,3952.5
ATM_0006,2023-09-05,46713,11178,0,0,115417,0,28712,2023,9,5,3,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,37791.0,0.15,79882,0,5669.0,43459.0,0.0,Low Risk,3952.5
ATM_0006,2022-08-23,27821,15718,0,0,106769,3,17105,2022,8,23,3,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,15324.0,0.15,94666,0,2299.0,17623.0,0.0,Low Risk,3952.5
ATM_0034,2023-10-30,43770,10909,0,0,104964,5,30516,2023,10,30,4,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,35608.0,0.15,72103,0,5341.0,40949.0,0.0,Low Risk,3952.5
ATM_0032,2022-04-04,62455,5719,0,0,101431,5,63645,2022,4,4,2,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,58589.0,0.15,44695,0,8788.0,67377.0,22682.0,Medium Risk,1148.0
ATM_0007,2022-06-14,42835,15187,0,0,89799,5,22142,2022,6,14,2,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,31100.0,0.15,62151,0,4665.0,35765.0,0.0,Low Risk,3952.5
ATM_0026,2023-07-18,45951,5106,0,0,91114,2,36577,2023,7,18,3,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,41385.0,0.15,50269,0,6208.0,47593.0,0.0,Low Risk,3952.5
ATM_0008,2023-02-18,55659,14348,0,0,127112,1,48909,2023,2,18,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,44097.0,0.15,85801,0,6615.0,50712.0,0.0,Low Risk,3952.5
ATM_0034,2023-01-06,38393,3776,0,0,64425,2,34133,2023,1,6,1,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,35632.0,0.15,29808,0,5345.0,40977.0,11169.0,Low Risk,1683.0
ATM_0036,2022-05-15,72440,11399,0,0,77490,0,63426,2022,5,15,2,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,64536.0,0.15,16449,0,9680.0,74217.0,57768.0,High Risk,248.0
ATM_0002,2023-10-08,51640,13628,0,0,109620,4,48067,2023,10,8,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,41255.0,0.15,71608,0,6188.0,47443.0,0.0,Low Risk,3952.5
ATM_0027,2022-04-06,53358,19410,0,0,126908,5,34886,2022,4,6,2,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,38865.0,0.15,92960,0,5830.0,44695.0,0.0,Low Risk,3952.5
ATM_0010,2023-05-26,35155,9371,0,0,101114,3,29883,2023,5,26,2,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,28050.0,0.15,75330,0,4207.0,32257.0,0.0,Low Risk,3952.5
ATM_0031,2022-09-07,66412,9209,0,0,91462,4,69831,2022,9,7,3,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,59608.0,0.15,34259,0,8941.0,68549.0,34290.0,Medium Risk,725.0
ATM_0033,2022-05-20,34818,1725,0,0,116463,2,31516,2022,5,20,2,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,33335.0,0.15,83370,0,5000.0,38335.0,0.0,Low Risk,3952.5
ATM_0033,2022-10-01,51099,8321,0,0,133380,1,39427,2022,10,1,4,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,45048.0,0.15,90602,0,6757.0,51805.0,0.0,Low Risk,3952.5
ATM_0029,2023-07-06,46313,8636,0,0,46062,3,48115,2023,7,6,3,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,40154.0,0.15,8385,0,6023.0,46177.0,37792.0,Medium Risk,615.0
ATM_0021,2022-07-13,49185,19244,0,0,122531,0,23599,2022,7,13,3,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,34796.0,0.15,92590,0,5219.0,40016.0,0.0,Low Risk,3952.5
ATM_0021,2023-04-30,45966,4467,0,1,151467,3,41097,2023,4,30,2,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,49520.0,0.3,109968,0,14856.0,64376.0,0.0,Low Risk,3952.5
ATM_0003,2022-05-10,50888,10990,0,0,97112,0,38343,2022,5,10,2,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,43412.0,0.15,57214,0,6512.0,49924.0,0.0,Low Risk,3952.5
ATM_0034,2023-04-13,49508,7282,0,0,85743,0,49672,2023,4,13,2,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,43725.0,0.15,43517,0,6559.0,50284.0,6767.0,Low Risk,1887.0
ATM_0031,2022-09-29,51596,0,0,0,121830,2,49547,2022,9,29,3,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,50839.0,0.15,70234,0,7626.0,58464.0,0.0,Low Risk,3952.5
ATM_0044,2023-07-01,44859,8142,0,0,71849,4,41707,2023,7,1,3,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,39277.0,0.15,35132,0,5892.0,45169.0,10037.0,Low Risk,1741.0
ATM_0003,2023-09-25,38332,14678,0,0,125431,1,22113,2023,9,25,3,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,26999.0,0.15,101777,0,4050.0,31049.0,0.0,Low Risk,3952.5
ATM_0048,2022-04-03,60825,4354,0,0,89509,3,61845,2022,4,3,2,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,58193.0,0.15,33038,0,8729.0,66923.0,33885.0,Medium Risk,750.0
ATM_0011,2023-12-12,57340,8798,0,0,92503,2,54274,2023,12,12,4,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,50973.0,0.15,43961,0,7646.0,58619.0,14658.0,Low Risk,1500.0
ATM_0023,2023-01-19,44585,15796,0,0,78378,4,25918,2023,1,19,1,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,32561.0,0.15,49589,0,4884.0,37445.0,0.0,Low Risk,3952.5
ATM_0044,2022-07-04,59239,11630,0,0,74977,4,46371,2022,7,4,3,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,51027.0,0.15,27368,0,7654.0,58681.0,31313.0,Medium Risk,827.0
ATM_0044,2022-09-04,42159,15245,0,0,85913,5,34015,2022,9,4,3,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,30989.0,0.15,58999,0,4648.0,35638.0,0.0,Low Risk,3952.5
ATM_0017,2023-04-16,28873,3597,0,0,135095,2,26891,2023,4,16,2,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,26862.0,0.15,109819,0,4029.0,30891.0,0.0,Low Risk,3952.5
ATM_0044,2023-07-14,53165,9516,0,0,89101,4,53923,2023,7,14,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,46746.0,0.15,45452,0,7012.0,53758.0,8306.0,Low Risk,1820.0
ATM_0020,2023-10-17,55987,10571,0,0,103006,1,48907,2023,10,17,4,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,48099.0,0.15,57590,0,7215.0,55314.0,0.0,Low Risk,3952.5
ATM_0025,2023-05-10,54617,1449,0,0,73036,4,45408,2023,5,10,2,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,53366.0,0.15,19868,0,8005.0,61371.0,41503.0,Medium Risk,538.0
ATM_0019,2023-12-18,61148,10092,0,1,106951,2,53697,2023,12,18,4,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,61939.0,0.3,55895,0,18582.0,80521.0,24626.0,Medium Risk,1050.0
ATM_0001,2023-08-03,52937,5108,0,0,108165,1,51470,2023,8,3,3,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,48720.0,0.15,60336,0,7308.0,56028.0,0.0,Low Risk,3952.5
ATM_0039,2022-12-27,24461,11280,0,0,119653,5,16053,2022,12,27,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,15322.0,0.15,106472,0,2298.0,17620.0,0.0,Low Risk,3952.5
ATM_0007,2023-10-05,22386,3602,0,0,87503,4,16267,2023,10,5,4,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,18809.0,0.15,68719,0,2821.0,21630.0,0.0,Low Risk,3952.5
ATM_0024,2022-05-15,50391,10933,0,0,84892,1,37663,2022,5,15,2,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,42459.0,0.15,45434,0,6369.0,48828.0,3394.0,Low Risk,2059.0
ATM_0013,2022-05-16,36151,3241,0,0,80482,1,34719,2022,5,16,2,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,33969.0,0.15,47572,0,5095.0,39065.0,0.0,Low Risk,3952.5
ATM_0017,2023-05-09,65804,12466,0,0,103696,0,64352,2023,5,9,2,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,56838.0,0.15,50358,0,8526.0,65364.0,15006.0,Low Risk,1463.0
ATM_0010,2022-08-20,41365,10610,0,0,151201,0,29227,2022,8,20,3,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,33354.0,0.15,120446,0,5003.0,38357.0,0.0,Low Risk,3952.5
ATM_0017,2023-07-04,48559,9825,0,0,135416,4,45169,2023,7,4,3,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,40365.0,0.15,96682,0,6055.0,46420.0,0.0,Low Risk,3952.5
ATM_0025,2023-10-16,60616,7187,0,0,112648,0,49376,2023,10,16,4,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,56304.0,0.15,59219,0,8446.0,64750.0,5531.0,Low Risk,1945.0
ATM_0040,2023-07-29,64588,6364,0,0,95049,5,71752,2023,7,29,3,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,59359.0,0.15,36825,0,8904.0,68263.0,31438.0,Medium Risk,824.0
ATM_0030,2023-12-19,48883,13103,0,0,103554,0,44826,2023,12,19,4,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,38448.0,0.15,67774,0,5767.0,44215.0,0.0,Low Risk,3952.5
ATM_0020,2023-05-20,29969,12798,0,0,121615,3,20440,2023,5,20,2,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,20398.0,0.15,104444,0,3060.0,23458.0,0.0,Low Risk,3952.5
ATM_0030,2023-01-15,48947,1695,0,0,108592,3,41364,2023,1,15,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,47642.0,0.15,61340,0,7146.0,54788.0,0.0,Low Risk,3952.5
ATM_0042,2022-04-12,53115,4594,0,0,121063,0,57604,2022,4,12,2,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,49456.0,0.15,72542,0,7418.0,56874.0,0.0,Low Risk,3952.5
ATM_0045,2023-01-15,49406,13407,0,0,100566,2,33570,2023,1,15,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,39334.0,0.15,64567,0,5900.0,45234.0,0.0,Low Risk,3952.5
ATM_0007,2023-12-04,50446,10480,0,1,90754,0,46126,2023,12,4,4,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,50470.0,0.3,50788,0,15141.0,65611.0,14823.0,Low Risk,1483.0
ATM_0026,2022-10-10,53332,7606,0,1,125115,0,46057,2022,10,10,4,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,55932.0,0.3,79389,0,16779.0,72711.0,0.0,Low Risk,3952.5
ATM_0043,2022-08-06,36580,17234,0,0,103931,1,19917,2022,8,6,3,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,24139.0,0.15,84585,0,3621.0,27760.0,0.0,Low Risk,3952.5
ATM_0037,2022-07-30,54005,14448,0,0,101645,1,50495,2022,7,30,3,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,42785.0,0.15,62088,0,6418.0,49203.0,0.0,Low Risk,3952.5
ATM_0022,2022-06-01,65982,7413,0,0,128186,1,59418,2022,6,1,2,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,60486.0,0.15,69617,0,9073.0,69558.0,0.0,Low Risk,3952.5
ATM_0035,2022-09-14,43317,17266,0,0,131591,1,29204,2022,9,14,3,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,30496.0,0.15,105540,0,4574.0,35070.0,0.0,Low Risk,3952.5
ATM_0001,2023-01-02,42157,3277,0,0,81626,2,36700,2023,1,2,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,39843.0,0.15,42746,0,5976.0,45819.0,3073.0,Low Risk,2068.0
ATM_0004,2022-05-10,49479,11171,0,0,131010,3,33011,2022,5,10,2,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,40265.0,0.15,92702,0,6040.0,46305.0,0.0,Low Risk,3952.5
ATM_0029,2023-01-06,35024,14921,0,0,95720,5,30306,2023,1,6,1,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,22872.0,0.15,75617,0,3431.0,26302.0,0.0,Low Risk,3952.5
ATM_0043,2023-06-18,33159,11912,0,0,103329,0,25578,2023,6,18,2,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,23933.0,0.15,82082,0,3590.0,27523.0,0.0,Low Risk,3952.5
ATM_0031,2023-02-16,57386,6811,0,0,89380,0,46929,2023,2,16,1,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,52928.0,0.15,38805,0,7939.0,60867.0,22062.0,Medium Risk,1173.0
ATM_0006,2022-11-26,40439,15945,0,0,128410,3,34410,2022,11,26,4,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,28947.0,0.15,103916,0,4342.0,33289.0,0.0,Low Risk,3952.5
ATM_0039,2023-06-28,41438,7238,0,0,112658,0,31297,2023,6,28,2,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,35883.0,0.15,78458,0,5382.0,41265.0,0.0,Low Risk,3952.5
ATM_0045,2022-04-28,73212,18979,0,0,87744,3,66038,2022,4,28,2,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,58641.0,0.15,33511,0,8796.0,67437.0,33926.0,Medium Risk,742.0
ATM_0022,2023-04-10,44184,11429,0,0,106689,3,38065,2023,4,10,2,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,35560.0,0.15,73934,0,5334.0,40894.0,0.0,Low Risk,3952.5
ATM_0021,2023-11-13,47345,6008,0,1,72413,0,54082,2023,11,13,4,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,50951.0,0.3,31076,0,15285.0,66236.0,35160.0,Medium Risk,688.0
ATM_0006,2022-03-29,39036,7411,0,0,104475,1,38979,2022,3,29,1,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,32575.0,0.15,72850,0,4886.0,37462.0,0.0,Low Risk,3952.5
ATM_0036,2022-03-03,87903,7345,0,0,90211,5,88412,2022,3,3,1,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,83332.0,0.15,9653,0,12500.0,95831.0,86178.0,High Risk,22.0
ATM_0004,2022-10-22,65662,12919,0,0,92814,1,62761,2022,10,22,4,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,56545.0,0.15,40071,0,8482.0,65026.0,24955.0,Medium Risk,1038.0
ATM_0043,2023-05-09,62307,12536,0,0,121333,0,54277,2023,5,9,2,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,53448.0,0.15,71562,0,8017.0,61465.0,0.0,Low Risk,3952.5
ATM_0049,2022-10-13,67539,9164,0,0,102934,4,55095,2022,10,13,4,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,59999.0,0.15,44559,0,9000.0,68999.0,24440.0,Medium Risk,1062.0
ATM_0043,2023-12-12,55530,8033,0,0,100574,2,39396,2023,12,12,4,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,50139.0,0.15,53077,0,7521.0,57660.0,4583.0,Low Risk,1997.0
ATM_0023,2022-01-07,69176,10955,0,0,100928,0,65922,2022,1,7,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,61528.0,0.15,42707,0,9229.0,70758.0,28051.0,Medium Risk,930.0
ATM_0010,2023-10-11,59682,20816,0,0,93844,3,49871,2023,10,11,4,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,44437.0,0.15,54978,0,6665.0,51102.0,0.0,Low Risk,3952.5
ATM_0027,2023-04-10,53287,9523,0,0,105580,4,46914,2023,4,10,2,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,46442.0,0.15,61816,0,6966.0,53409.0,0.0,Low Risk,3952.5
ATM_0039,2022-03-28,43303,10970,0,0,121472,5,27130,2022,3,28,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,34103.0,0.15,89139,0,5115.0,39219.0,0.0,Low Risk,3952.5
ATM_0006,2022-10-06,34602,15975,0,0,69536,3,13365,2022,10,6,4,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,22511.0,0.15,50909,0,3377.0,25888.0,0.0,Low Risk,3952.5
ATM_0018,2022-08-09,41616,11886,0,0,131310,5,36074,2022,8,9,3,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,32107.0,0.15,101580,0,4816.0,36923.0,0.0,Low Risk,3952.5
ATM_0044,2023-08-31,49013,2759,0,0,56023,1,39942,2023,8,31,3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,46295.0,0.15,9769,0,6944.0,53239.0,43470.0,Medium Risk,489.0
ATM_0026,2023-09-06,34681,13541,0,0,104876,1,28203,2023,9,6,3,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,24828.0,0.15,83736,0,3724.0,28552.0,0.0,Low Risk,3952.5
ATM_0049,2022-09-19,41538,13251,0,0,98016,5,29348,2022,9,19,3,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,31926.0,0.15,69729,0,4789.0,36715.0,0.0,Low Risk,3952.5
ATM_0028,2022-06-29,27117,6540,0,0,99088,4,27369,2022,6,29,2,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,21632.0,0.15,78511,0,3245.0,24877.0,0.0,Low Risk,3952.5
ATM_0036,2023-11-16,53650,3742,0,0,128875,3,58712,2023,11,16,4,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,50848.0,0.15,78967,0,7627.0,58475.0,0.0,Low Risk,3952.5
ATM_0002,2023-04-16,55140,12283,0,0,111395,5,50909,2023,4,16,2,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,45856.0,0.15,68538,0,6878.0,52735.0,0.0,Low Risk,3952.5
ATM_0041,2023-03-04,56715,10982,0,0,114180,1,55307,2023,3,4,1,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,49520.0,0.15,68447,0,7428.0,56948.0,0.0,Low Risk,3952.5
